row_number,row_number,AGNO,COD_ESCUELA_PAIS,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_ADM1,NOM_REG_RBD_A,COD_PRO_RBD,COD_ADM3,NOM_ADM3,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,lat,long,geohash,geometry,cod_comuna,Comuna,g_adm_1,g_adm_3,month,day,n_visitantes_geohash,n_visitantes_adm3,n_visitantes_0,n_visitantes_1,n_visitantes_2,n_visitantes_3,n_visitantes_4,n_visitantes_5,n_visitantes_6,n_visitantes_7,n_visitantes_8,n_visitantes_9,n_visitantes_10,n_visitantes_11,n_visitantes_12,n_visitantes_13,n_visitantes_14,n_visitantes_15,n_visitantes_16,n_visitantes_17,n_visitantes_18,n_visitantes_19,n_visitantes_20,n_visitantes_21,n_visitantes_22,n_visitantes_23,_merge
475621,5519,2019,6703,2,ESCUELA PARTICULAR LAS GAVIOTAS,14432844, ,0,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3, ,GRATUITO,GRATUITO,-38.66332432,-73.0797254,63hh118,POINT (-73.0797254 -38.66332432),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
475622,5522,2019,6707,5,ESCUELA PARTICULAR YAUYAUQUEN, ,82733800,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-38.81251876,-73.07594182,63h51n7,POINT (-73.07594182 -38.81251876),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
475757,8925,2019,11528,2,ESCUELA PARTICULAR SANTA ELENA, ,65123335,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-38.84803221,-72.84438746,63h4yru,POINT (-72.84438745999999 -38.84803221),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
475758,12125,2019,19911,7,ESCUELA PARTICULAR BOLLILCO, ,65155766,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-38.82087501,-72.97711651,63h55kg,POINT (-72.97711651 -38.82087501),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
475789,12185,2019,19986,9,ESCUELA BASICA MUNICIPAL EL MAITEN, ,65154272,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3, ,GRATUITO,GRATUITO,-38.88494734,-72.93686649,63h4u30,POINT (-72.93686649 -38.88494734),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476085,12239,2019,20051,4,ESCUELA MALLEARAUCO, ,76182931,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,ECUMENICA,GRATUITO,GRATUITO,-38.76622934,-72.95725628,63h57yf,POINT (-72.95725628 -38.76622934),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476086,12242,2019,20054,9,ESCUELA GASPAR HUENCHUMAN, ,65158579,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-38.68289407,-73.02424516,63h5fmc,POINT (-73.02424516000001 -38.68289407),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476217,12315,2019,20135,9,ESCUELA PARTICULAR RUKA LINC, ,76160331,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3, ,GRATUITO,GRATUITO,-38.72269863,-72.98899844,63h5ene,POINT (-72.98899844 -38.72269863),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476218,12328,2019,20149,9,ESCUELA PARTICULAR PADRE HURTADO, ,76164912,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-38.76040556,-72.94570643,63h5kpf,POINT (-72.94570643 -38.76040556),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476391,12380,2019,20208,8,COLEGIO EDUC. DE ADULTOS NAHUEL, ,65156141,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,0,0,165,363,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-38.713159999999995,-72.89836,63h5v0m,POINT (-72.89836 -38.71316),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476392,12392,2019,20221,5,COLEGIO MARÍA TERESA FUENZALIDA, ,76361689,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,GRATUITO,GRATUITO,-38.722190000000005,-72.89769,63h5tnv,POINT (-72.89769 -38.72219),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476393,12393,2019,20222,3,ESCUELA PARTICULAR INALKO, ,65158906,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-38.66639067,-72.97064499999999,63hh58b,POINT (-72.970645 -38.66639067),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476394,12424,2019,20257,6,ESCUELA DE LENGUAJE SUYAI, ,65154132,1,9,ARAUC,91,9111,NUEVA IMPERIAL,92,CAUTÍN NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-38.68445,-72.96932,63h5gt9,POINT (-72.96932 -38.68445),9111,Nueva Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476816,5136,2019,6232,4,ESCUELA MUNICIPAL POLUL, ,69191300,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.17763884,-72.38595564,63h90gf,POINT (-72.38595564000001 -39.17763884),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476817,5141,2019,6237,5,ESCUELA NUEVO HORIZONTE, ,69191300,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,7,FORMACIÓN VALÓRICA,GRATUITO,GRATUITO,-39.08361435,-72.45066071,63h3xm5,POINT (-72.45066070999999 -39.08361435),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476818,5146,2019,6244,8,ESCUELA SUSANA ORTIZ, ,69191300,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,FORMACIÓN VALÓRICA,GRATUITO,GRATUITO,-39.20536041,-72.34685516,63h8cwy,POINT (-72.34685516 -39.20536041),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476819,5147,2019,6245,6,ESCUELA EL ESFUERZO, ,69191300,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,VALÓRICA,GRATUITO,GRATUITO,-39.10968399,-72.42713928,63h3xbk,POINT (-72.42713928000001 -39.10968399),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476820,5148,2019,6246,4,ESCUELA LOICA, ,69191300,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.02745637,-72.60431158,63h3gz7,POINT (-72.60431158 -39.02745637),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476821,5150,2019,6248,0,ESCUELA CHADA, ,69191300,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,FORMACIÓN VALÓRICA,GRATUITO,GRATUITO,-39.03429794,-72.69187927,63h3cy5,POINT (-72.69187927 -39.03429794),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476822,5151,2019,6249,9,ESCUELA SAN RAMON, ,69191300,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,SIN INFORMACION,-39.16016093,-72.44650916,63h3prn,POINT (-72.44650916000001 -39.16016093),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
476823,5152,2019,6251,0,ESCUELA RESERVA FORESTAL MAHUIDANCHI, ,69191300,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,EDUCACIÓN VALÓRICA,GRATUITO,GRATUITO,-39.11767578,-72.95359802,63h17yu,POINT (-72.95359802 -39.11767578),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477022,5156,2019,6256,1,ESCUELA PARTICULAR MANHUE, ,82733800,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.20898873,-72.39730399,63h8bw1,POINT (-72.39730399 -39.20898873),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477023,5157,2019,6258,8,ESCUELA PARTICULAR ALTO MIRADOR,919022, ,0,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.16946006,-72.33728438,63h91vm,POINT (-72.33728438 -39.16946006),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477038,5160,2019,6262,6,ESCUELA PARTICULAR RESERVA RAIN, ,65051755,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,3,2,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-39.09932588,-72.90220865,63h1t44,POINT (-72.90220865000001 -39.09932588),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477059,5164,2019,6267,7,LICEO PARTICULAR SUBV.QUINQUE, ,65155206,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,3,2,1,1,10,110,310,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-39.06393734,-72.96936788,63h1g89,POINT (-72.96936787999999 -39.06393734),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477478,15786,2019,40106,4,ESC. ESPECIAL DE LENGUAJE EDUCERE, ,65146084,1,9,ARAUC,91,9114,PITRUFQUÉN,93,CAUTÍN SUR,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-38.996185,-72.63492,63h65hu,POINT (-72.63491999999999 -38.996185),9114,Pitrufquén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477706,5171,2019,6276,6,ESCUELA BASICA MUNICIPAL SAN JUSTO, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.19292068,-72.48139191,63h3n9h,POINT (-72.48139191 -39.19292068),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477707,5172,2019,6277,4,ESCUELA BASICA LAS QUINIENTAS, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.16680769,-72.75011029,63h30tb,POINT (-72.75011028999999 -39.16680769),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477708,5173,2019,6278,2,ESCUELA MANTAHUE, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.22205244,-72.75389756,63h2b7y,POINT (-72.75389756 -39.22205244),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477709,5174,2019,6279,0,ESCUELA MELIRREHUE, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.04968643,-72.71945953,63h3c5p,POINT (-72.71945952999999 -39.04968643),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477864,5177,2019,6282,0,ESCUELA EL LAUREL, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.14546585,-72.52667236,63h3m9g,POINT (-72.52667236000001 -39.14546585),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477865,5178,2019,6283,9,ESCUELA CUARTA FAJA, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.1127739,-72.57695770000001,63h3krx,POINT (-72.57695769999999 -39.1127739),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477866,5179,2019,6284,7,ESCUELA BASICA EL RAUCO, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION,-39.16548245,-72.65244237,63h34y0,POINT (-72.65244237 -39.16548245),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477975,5181,2019,6286,3,ESCUELA LOS PLANCHADOS, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.22355767,-72.83394839,63h0yee,POINT (-72.83394839 -39.22355767),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477976,5182,2019,6289,8,ESCUELA FAJA RICCI, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.12550354,-72.71803284,63h33m2,POINT (-72.71803284000001 -39.12550354),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477977,5183,2019,6290,1,ESCUELA PIDENCO ALTO, ,69191200,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.24559784,-72.78890991,63h0xxs,POINT (-72.78890991 -39.24559784),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477994,5186,2019,6296,0,ESCUELA PARTICULAR BOTACURA,8769195, ,0,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION,-39.08565474,-72.75088857,63h38s8,POINT (-72.75088857 -39.08565474),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
477995,5187,2019,6298,7,ESCUELA PARTICULAR SAN JOSE, ,82733800,1,9,ARAUC,91,9107,GORBEA,93,CAUTÍN SUR,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,GRATUITO,GRATUITO,-39.12977734,-72.75016665,63h32s8,POINT (-72.75016665 -39.12977734),9107,Gorbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478328,5230,2019,6352,5,ESCUELA AMANECER DE VILLA LOS BOLDOS, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.16750717,-73.02336121,63h14mf,POINT (-73.02336121 -39.16750717),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478329,5231,2019,6353,3,ESCUELA SAN PEDRO, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.23351669,-73.20658112,635by1u,POINT (-73.20658112 -39.23351669),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478330,5232,2019,6354,1,ESCUELA LA CASCADA, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.21533585,-72.92437744,63h0ut4,POINT (-72.92437744 -39.21533585),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478331,5240,2019,6363,0,ESCUELA PUCHILCO, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.34711075,-73.1570282,635bpm0,POINT (-73.1570282 -39.34711075),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478332,5244,2019,6367,3,ESCUELA LA COLONIA, ,69191400,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.12335469,-72.98965676,63h17jf,POINT (-72.98965676 -39.12335469),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478333,5246,2019,6370,3,ESCUELA LA CONCEPCION, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.21889496,-73.01228333,63h0fs6,POINT (-73.01228333 -39.21889496),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478334,5247,2019,6371,1,ESCUELA ANTU-LAFQUEN, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.38619995,-73.20072174,62gzymb,POINT (-73.20072174000001 -39.38619995),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478335,5249,2019,6374,6,ESCUELA BASICA RURAL FLOR DEL VALLE, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.12639999,-73.03739929,63h13vr,POINT (-73.03739929 -39.12639999),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478336,5251,2019,6377,0,ESCUELA DE CAMAGUEY, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.07437515,-73.06978607,63h19q8,POINT (-73.06978607000001 -39.07437515),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478337,5252,2019,6378,9,ESCUELA BOROA NORTE, ,65154272,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-39.25825904,-73.06935127,63h09m2,POINT (-73.06935127 -39.25825904),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478445,5255,2019,6381,9,ESCUELA PARTICULAR PURALACO, ,65118227,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,3,2,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.29851845,-73.15536326,635brmc,POINT (-73.15536326 -39.29851845),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478452,5257,2019,6384,3,ESCUELA PARTICULAR COLONIA BOROA SUR,7025985, ,0,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-39.30000744,-73.08746666,63h02ve,POINT (-73.08746666 -39.30000744),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478455,5260,2019,6388,6,ESCUELA PARTICULAR ISABEL MONJE,21918198, ,0,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-39.35787633,-73.18251529999999,635bnen,POINT (-73.18251530000001 -39.35787633),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478456,5261,2019,6389,4,ESCUELA POCOYAN, ,65116728,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,3,2,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,SIN RELIGION,GRATUITO,GRATUITO,-39.02222732,-73.03981784,63h41bn,POINT (-73.03981784 -39.02222732),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478457,5263,2019,6391,6,ESCUELA PARTICULAR VILLA BOLDOS, ,82733800,1,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,3,2,0,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-39.172656700000005,-73.03095355,63h14hu,POINT (-73.03095355000001 -39.1726567),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478458,5264,2019,6392,4,ESCUELA PARTICULAR PIREN,15957310, ,0,9,ARAUC,91,9118,TOLTÉN,93,CAUTÍN SUR,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,CRISTIANA,GRATUITO,GRATUITO,-39.38264844,-73.16381462,62gzzne,POINT (-73.16381462 -39.38264844),9118,Toltén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478565,5235,2019,6358,4,ESCUELA BASICA ESTACION TOLTEN, ,65154272,1,9,ARAUC,91,9117,TEODORO SCHMIDT,93,CAUTÍN SUR,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.19360733,-73.2218399,635cjc1,POINT (-73.22183990000001 -39.19360733),9117,Teodoro Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478566,5238,2019,6361,4,ESCUELA DE CAYCHAYEN, ,65154272,1,9,ARAUC,91,9117,TEODORO SCHMIDT,93,CAUTÍN SUR,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.14657974,-73.23018646,635cm9e,POINT (-73.23018646 -39.14657974),9117,Teodoro Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478567,5248,2019,6373,8,ESCUELA PORMA, ,65154272,1,9,ARAUC,91,9117,TEODORO SCHMIDT,93,CAUTÍN SUR,6,5,1,0,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.12024689,-73.26198578,635ckyk,POINT (-73.26198578 -39.12024689),9117,Teodoro Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478568,5262,2019,6390,8,ESCUELA PARTICULAR ARAUCANA PELEHUE, ,71054000,1,9,ARAUC,91,9117,TEODORO SCHMIDT,93,CAUTÍN SUR,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-39.16965722,-73.18150562,635cntq,POINT (-73.18150562 -39.16965722),9117,Teodoro Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478657,5269,2019,6400,9,ESCUELA ISLA LLICAN, ,65154272,1,9,ARAUC,91,9117,TEODORO SCHMIDT,93,CAUTÍN SUR,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-39.06634903,-73.14639282,635cz80,POINT (-73.14639282 -39.06634903),9117,Teodoro Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478658,5273,2019,6404,1,ESCUELA MOLONHUE, ,65154272,1,9,ARAUC,91,9117,TEODORO SCHMIDT,93,CAUTÍN SUR,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-38.95915847,-72.93731922,63h4k78,POINT (-72.93731922000001 -38.95915847),9117,Teodoro Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478659,5275,2019,6407,6,ESCUELA NOHUALHUE, ,65154272,1,9,ARAUC,91,9117,TEODORO SCHMIDT,93,CAUTÍN SUR,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-38.91025925,-72.97206879,63h4ekx,POINT (-72.97206878999999 -38.91025925),9117,Teodoro Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478660,5278,2019,6410,6,ESCUELA MALALHUE, ,65154272,1,9,ARAUC,91,9117,TEODORO SCHMIDT,93,CAUTÍN SUR,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-38.97733688,-73.29898834,635fk03,POINT (-73.29898833999999 -38.97733688),9117,Teodoro Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
