row_number,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,lat,long,geohash,geometry,cod_comuna,Comuna
8866,2019,11394,8,ESCUELA GABRIELA MISTRAL, ,69150100,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.60213958,-72.95766272,63kpgbc,POINT (-72.95766272 -36.60213958),8111,Tomé
8867,2019,11395,6,ESCUELA BASICA LLOICURA, ,69150100,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.68964903,-72.75368716,63kr22y,POINT (-72.75368716 -36.68964903),8111,Tomé
11489,2019,16838,6,ESCUELA ESPECIAL DIFERENCIAL EXPRESION DE AMOR, ,65069173,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,3,2,0,0,212,0,0,0,0,0,0,0,0,0,0,1,1,9, ,GRATUITO,GRATUITO,-36.60179,-72.96124,63kpg8z,POINT (-72.96124 -36.60179),8111,Tomé
11707,2019,17710,5,ESCUELA BASICA EL MIRADOR, ,69150100,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.60897416,-72.92991524,63kpsrw,POINT (-72.92991524 -36.60897416),8111,Tomé
11708,2019,17711,3,ESCUELA BASICA EL ESPINO, ,69150100,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.68136786,-72.86287796,63kpmfq,POINT (-72.86287796000001 -36.68136786),8111,Tomé
11845,2019,17872,1,ESCUELA DE LENGUAJE AMANECER, ,65154261,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.604668,-72.96068,63kpg8r,POINT (-72.96068 -36.604668),8111,Tomé
11857,2019,17885,3,LICEO POLIVALENTE TOME - ALTO, ,69150100,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,2,1,0,1,310,410,510,610,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.60213958,-72.95766272,63kpgbc,POINT (-72.95766272 -36.60213958),8111,Tomé
12031,2019,18160,9,ESCUELA ESPECIAL DE LENGUAJE CAMPANITA, ,65154385,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.637653,-72.95208,63kpefm,POINT (-72.95208 -36.637653),8111,Tomé
12548,2019,20393,9,CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA, ,69150100,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,2,1,0,1,165,167,363,0,0,0,0,0,0,0,0,1,1,9, ,GRATUITO,GRATUITO,-36.6161507516,-72.9538140888,63kpeyh,POINT (-72.9538140888 -36.6161507516),8111,Tomé
12653,2019,20516,8,ESCUELA DE LENGUAJE NUEVA ESPERANZA DE DICHATO, ,65167415,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION,-36.54823,-72.93788,63s0h68,POINT (-72.93788000000001 -36.54823),8111,Tomé
15381,2019,31111,1,ESCUELA ESPECIAL DE LENGUAJE TIERRA DE NIÑOS, ,65119935,1,8,BBIO,81,8111,TOMÉ,83,CONCEPCIÓN,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,7,.,GRATUITO,GRATUITO,-36.63532,-72.95039,63kpefx,POINT (-72.95039 -36.63532),8111,Tomé
4060,2019,4897,6,LICEO SAN JUAN BAUTISTA DE HUALQUI, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,0,1,299,310,363,410,610,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,GRATUITO,-36.97340393,-72.93447876,63kjsm4,POINT (-72.93447876 -36.97340393),8105,Hualqui
4061,2019,4898,4,ESCUELA MANUEL AMAT Y JUNIET, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.97789383,-72.93719482,63kjsk2,POINT (-72.93719482 -36.97789383),8105,Hualqui
4063,2019,4901,8,ESCUELA BASICA EL MAITEN, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.9998703,-72.78858185,63kjx8k,POINT (-72.78858185 -36.9998703),8105,Hualqui
4064,2019,4902,6,ESCUELA CARLOS ALBERTO FERNÁNDEZ CASTILLO, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-37.16241455,-72.90810394,63khsfv,POINT (-72.90810394 -37.16241455),8105,Hualqui
4065,2019,4903,4,ESCUELA BASICA SANTA FILOMENA DE PICHACO, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-36.91986847,-72.86039734,63kjynb,POINT (-72.86039734000001 -36.91986847),8105,Hualqui
4066,2019,4904,2,ESCUELA BASICA RANGUEL, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,GRATUITO,-37.13043976,-72.87064362,63khvb9,POINT (-72.87064362 -37.13043976),8105,Hualqui
4068,2019,4906,9,ESCUELA SAN JOSE LA PALMA, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.1454277,-72.84747314,63khwmf,POINT (-72.84747314000001 -37.1454277),8105,Hualqui
4069,2019,4907,7,ESCUELA GOMERO, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.18765259,-72.82466125,63khqy4,POINT (-72.82466125000001 -37.18765259),8105,Hualqui
4070,2019,4908,5,ESCUELA ALEJANDRO VARELA SANTA MARIA, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,-37.0567131,-72.95780182,63kj5y1,POINT (-72.95780182 -37.0567131),8105,Hualqui
4071,2019,4909,3,ESCUELA PROFESORA JUANA SALGADO PARRA DE UNIHUE, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.11697006,-72.94321442,63khu5h,POINT (-72.94321442 -37.11697006),8105,Hualqui
4072,2019,4910,7,ESCUELA GUILLERMO BARBERI MASSA, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.98508453,-72.83094025,63kjwen,POINT (-72.83094025 -36.98508453),8105,Hualqui
4073,2019,4911,5,ESCUELA DE CHILLANCITO, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO,-37.06459045,-72.88861847,63kjjks,POINT (-72.88861847 -37.06459045),8105,Hualqui
4074,2019,4912,3,ESCUELA MAQUEUTO, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-36.9377594,-72.90203857,63kjv5d,POINT (-72.90203857 -36.9377594),8105,Hualqui
4075,2019,4913,1,ESCUELA BARRANCAS JUNTAS, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.01787949,-72.85784912,63kjqj4,POINT (-72.85784912 -37.01787949),8105,Hualqui
4076,2019,4915,8,ESCUELA LA CALLE, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-37.03509521,-72.88726807,63kjm3v,POINT (-72.88726807 -37.03509521),8105,Hualqui
4078,2019,4917,4,ESCUELA SANTA SUSANA DE PICHACO, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.91696548,-72.85661316,63kjyp7,POINT (-72.85661315999999 -36.91696548),8105,Hualqui
4079,2019,4918,2,ESCUELA AGUA CORTA, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.97743225,-72.90092468,63kjth7,POINT (-72.90092468 -36.97743225),8105,Hualqui
4080,2019,4920,4,ESCUELA SAN NICANOR, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.06985855,-72.84701538,63kjn7d,POINT (-72.84701538 -37.06985855),8105,Hualqui
4081,2019,4921,2,ESCUELA ARMANDO JOSE SANTOS IBANEZ VARGA, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO,-36.91799164,-72.92664337,63kjux2,POINT (-72.92664336999999 -36.91799164),8105,Hualqui
4082,2019,4922,0,ESCUELA ALONSO DE ERCILLA, ,81679000,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,3,2,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO,-36.97127482,-72.9293242,63kjsmw,POINT (-72.9293242 -36.97127482),8105,Hualqui
4083,2019,4923,9,ESCUELA PARTICULAR SANTA CRUZ, ,65145702,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.06850353,-72.79549464,63kjp7z,POINT (-72.79549464 -37.06850353),8105,Hualqui
4084,2019,4924,7,ESCUELA PARTICULAR SANTO DOMINGO,19491563, ,0,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-37.12626955,-72.78729932,63khz9m,POINT (-72.78729932 -37.12626955),8105,Hualqui
9199,2019,12058,8,ESCUELA BASICA LOS LIBERTADORES, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.96684969,-72.93270558,63kjsqk,POINT (-72.93270558 -36.96684969),8105,Hualqui
11951,2019,18065,3,ESCUELA NUEVA REPUBLICA, ,69150600,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.96678621,-72.92871434,63kjsqq,POINT (-72.92871434 -36.96678621),8105,Hualqui
11965,2019,18081,5,ESCUELA DE LENGUAJE EDUCERE, ,65144915,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.96985,-72.9277,63kjsmz,POINT (-72.9277 -36.96985),8105,Hualqui
11975,2019,18093,9,COLEGIO EL VALLE DE HUALQUI, ,65154413,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,3,2,0,1,10,110,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.97207514,-72.92901218,63kjsmq,POINT (-72.92901218 -36.97207514),8105,Hualqui
11976,2019,18094,7,CHRISTIAN COLLEGE, ,65153611,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,3,2,0,1,10,110,214,0,0,0,0,0,0,0,0,1,1,7,ADVENTISTA,GRATUITO,GRATUITO,-36.97539558,-72.93415209,63kjskf,POINT (-72.93415209 -36.97539558),8105,Hualqui
11981,2019,18100,5,CENTRO DE FORMACIÓN LABORAL Y EDUCACIÓN DE ADULTOS EDUCERE, ,76374880,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-36.97587,-72.940636,63kjshw,POINT (-72.940636 -36.97587),8105,Hualqui
12110,2019,18250,8,JARDÍN INFANTIL Y ESCUELA ESPECIAL ARCOIRIS, ,65155775,1,8,BBIO,81,8105,HUALQUI,83,CONCEPCIÓN,3,2,0,0,10,214,0,0,0,0,0,0,0,0,0,1,1,7,GENERAL,GRATUITO,GRATUITO,-36.984898,-72.939964,63kjs5n,POINT (-72.939964 -36.984898),8105,Hualqui
4085,2019,4925,5,LICEO NUEVA ZELANDIA, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,0,1,310,710,0,0,0,0,0,0,0,0,0,1,1,7,CATOLICA / EVANGELICA,GRATUITO,GRATUITO,-37.17998505,-72.93997955,63khkpw,POINT (-72.93997955 -37.17998505),8109,Santa Juana
4086,2019,4926,3,ESCUELA RECAREDO VIGUERAS ARANEDA, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO,-37.17503738,-72.93656158,63khs23,POINT (-72.93656158 -37.17503738),8109,Santa Juana
4087,2019,4927,1,ESCUELA COLICO ALTO, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-37.30195999,-72.85629272,63k5y17,POINT (-72.85629272 -37.30195999),8109,Santa Juana
4088,2019,4929,8,ESCUELA ESPIGADO, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.39643097,-73.01231384,63k5684,POINT (-73.01231384 -37.39643097),8109,Santa Juana
4089,2019,4930,1,ESCUELAS LAS CACHANAS, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3, ,GRATUITO,GRATUITO,-37.35816193,-73.02439117,63k56r1,POINT (-73.02439117 -37.35816193),8109,Santa Juana
4090,2019,4932,8,ESCUELA PODUCO ALTO, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.30623627,-72.94193268,63k5u0t,POINT (-72.94193267999999 -37.30623627),8109,Santa Juana
4091,2019,4933,6,ESCUELA CABRERA, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.39420319,-73.10176086,63k5288,POINT (-73.10176086 -37.39420319),8109,Santa Juana
4092,2019,4934,4,ESCUELA PAPAL, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO,-37.2375412,-73.03688812,63kh4j0,POINT (-73.03688812 -37.2375412),8109,Santa Juana
4093,2019,4935,2,ESCUELA TORRE DORADA, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.28414154,-72.8085022,63k5zhw,POINT (-72.80850220000001 -37.28414154),8109,Santa Juana
4094,2019,4936,0,ESCUELA PURGATORIO, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3, ,GRATUITO,GRATUITO,-37.30971909,-72.98786926,63k5epg,POINT (-72.98786926 -37.30971909),8109,Santa Juana
4095,2019,4937,9,ESCUELA MALAL, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION,-37.34817358,-72.93770962,63k5s2b,POINT (-72.93770962000001 -37.34817358),8109,Santa Juana
4096,2019,4938,7,ESCULA BALSEADERO, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO,-37.27030563,-72.73510742,63k7bz5,POINT (-72.73510742000001 -37.27030563),8109,Santa Juana
4097,2019,4939,5,ESCUELA CURALI, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO,-37.21991348,-72.96336365,63kh78m,POINT (-72.96336365000001 -37.21991348),8109,Santa Juana
4098,2019,4940,9,ESCUELA CURAMAVIDA, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.27202606,-72.77674103,63k5zyv,POINT (-72.77674103 -37.27202606),8109,Santa Juana
4099,2019,4941,7,ESCUELA PODUCO BAJO, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.25865936,-72.94411469,63khh17,POINT (-72.94411469000001 -37.25865936),8109,Santa Juana
4100,2019,4942,5,ESCUELA TANAHUILLIN, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.24552536,-72.81313324,63khp5e,POINT (-72.81313324 -37.24552536),8109,Santa Juana
4101,2019,4943,3,ESCUELA CHACAYAL, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.3176651,-72.92271423,63k5swe,POINT (-72.92271423 -37.3176651),8109,Santa Juana
4102,2019,4944,1,ESCUELA HUALLEREHUE, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-37.18325097,-72.98634658,63kh7nu,POINT (-72.98634658 -37.18325097),8109,Santa Juana
4103,2019,4946,8,ESCUELA LA GENERALA, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-37.38379288,-72.96463776,63k57dk,POINT (-72.96463776 -37.38379288),8109,Santa Juana
4104,2019,4947,6,ESCUELA PARTICULAR CLORINDA AVELLO, ,82972000,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,3,2,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.17556708,-72.93927936,63khs0r,POINT (-72.93927936 -37.17556708),8109,Santa Juana
4236,2019,5095,4,ESCUELA LOS CRUCEROS, ,69160201,1,8,BBIO,82,8205,CURANILAHUE,84,ARAUCO,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,NO SE CUENTA CON DOCENTE DE RELIGIÓN,GRATUITO,GRATUITO,-37.449631,-72.985496,63k4gnt,POINT (-72.985496 -37.449631),8109,Santa Juana
8888,2019,11418,9,ESCUELA LOS QUIQUES, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-37.33209127,-72.99626352,63k5dgv,POINT (-72.99626352 -37.33209127),8109,Santa Juana
8889,2019,11419,7,ESCUELA COLICO BAJO, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-37.27230565,-72.87777042,63k5vwu,POINT (-72.87777042 -37.27230565),8109,Santa Juana
8976,2019,11676,9,ESCUELA BASICA LA HUERTA, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,NINGUNA ORIENTACIÓN RELIGIOSA,GRATUITO,GRATUITO,-37.28865057,-72.77329026,63k7b5b,POINT (-72.77329026 -37.28865057),8109,Santa Juana
11714,2019,17723,7,ESCUELA DIEGO PORTALES, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.17096548,-72.94814702,63khs10,POINT (-72.94814701999999 -37.17096548),8109,Santa Juana
11958,2019,18074,2,ESCUELA DE LENGUAJE SANTA JUANA, ,65150671,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.17367,-72.93752,63khs28,POINT (-72.93752000000001 -37.17367),8109,Santa Juana
11959,2019,18075,0,COLEGIO JAHVE NISI, ,65154417,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,3,2,0,1,110,310,510,610,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-37.1730475,-72.93757232,63khs2b,POINT (-72.93757232 -37.1730475),8109,Santa Juana
12055,2019,18189,7,ESCUELA DE LENGUAJE AMULEN, ,65154691,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.18208,-72.936905,63khkr0,POINT (-72.936905 -37.18208),8109,Santa Juana
12660,2019,20549,5,ESCUELA ESPECIAL DIFERENCIAL HUALLEREHUE, ,69151400,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,2,1,1,0,212,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION,-37.174063955,-72.9515441318,63khebw,POINT (-72.95154413180001 -37.174063955),8109,Santa Juana
15377,2019,31106,5,COLEGIO SAINT JOAN COLLEGE, ,65154694,1,8,BBIO,81,8109,SANTA JUANA,83,CONCEPCIÓN,3,2,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,7,LAICA,$1.000 A $10.000,$25.001 A $50.000,-37.179295,-72.94145,63khkpt,POINT (-72.94145 -37.179295),8109,Santa Juana
4105,2019,4948,4,LICEO POLITECNICO ROSAURO SANTANA RIOS, ,69151300,1,8,BBIO,81,8106,LOTA,83,CONCEPCIÓN,2,1,0,1,510,610,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.09519958,-73.1525116,637uzr5,POINT (-73.1525116 -37.09519958),8106,Lota
4106,2019,4949,2,LICEO COMERCIAL PRESIDENTE FREI MONTALVA, ,69151300,1,8,BBIO,81,8106,LOTA,83,CONCEPCIÓN,2,1,0,1,410,610,810,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.07481003,-73.14950562,637vp6w,POINT (-73.14950562 -37.07481003),8106,Lota
4107,2019,4950,6,ESCUELA ESPECIAL LUIS COUSINO SQUELLA, ,69151300,1,8,BBIO,81,8106,LOTA,83,CONCEPCIÓN,2,1,0,0,212,0,0,0,0,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,GRATUITO,-37.08896637,-73.15903473,637vp0p,POINT (-73.15903473 -37.08896637),8106,Lota
4108,2019,4951,4,LICEO CARLOS COUSIÑO GOYENECHEA, ,69151300,1,8,BBIO,81,8106,LOTA,83,CONCEPCIÓN,2,1,0,1,310,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.08504868,-73.16225433,637vp0u,POINT (-73.16225433 -37.08504868),8106,Lota
4109,2019,4952,2,LICEO BALDOMERO LILLO FIGUEROA, ,69151300,1,8,BBIO,81,8106,LOTA,83,CONCEPCIÓN,2,1,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.09208679,-73.15578461,637uzr9,POINT (-73.15578461 -37.09208679),8106,Lota
4110,2019,4953,0,ESCUELA ISIDORA GOYENECHEA, ,69151300,1,8,BBIO,81,8106,LOTA,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.08456802,-73.1539917,637vp2f,POINT (-73.15399170000001 -37.08456802),8106,Lota
4111,2019,4954,9,ESCUELA BASICA SANTA MARIA DE GUADALUPE, ,69151300,1,8,BBIO,81,8106,LOTA,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.09498215,-73.15561676,637uzr1,POINT (-73.15561676 -37.09498215),8106,Lota
4112,2019,4955,7,ESCUELA BASICA KONRAD ADENAUER, ,69151300,1,8,BBIO,81,8106,LOTA,83,CONCEPCIÓN,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,CRISTIANO,GRATUITO,GRATUITO,-37.09096527,-73.15483856,637uzrf,POINT (-73.15483856 -37.09096527),8106,Lota
